virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011FebVic3
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	640	MRC2011FebVic4
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/Paris/1762/08_F11/09	B/Paris/1762/2009	2009	80	MRC2011SepVic
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	160	MRC2011SepVic
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Paris/1762/08_F11/09	B/Paris/1762/2009	2009	80	MRC2011SepVic
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	160	MRC2011SepVic
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/Paris/1762/09_F7/11	B/Paris/1762/2009	2009	160	MRC2011SepVic2
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	160	MRC2011SepVic2
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Paris/1762/09_F7/11	B/Paris/1762/2009	2009	160	MRC2011SepVic2
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	160	MRC2011SepVic2
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/Paris/1762/09_F07/11	B/Paris/1762/2009	2009	160	MRC2011SepVic3
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	160	MRC2011SepVic3
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Paris/1762/09_F07/11	B/Paris/1762/2009	2009	160	MRC2011SepVic3
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	160	MRC2011SepVic3
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/Paris/1762/09_F07/11	B/Paris/1762/2009	2009	320	MRC2011SepVic4
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	160	MRC2011SepVic4
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Paris/1762/09_F07/11	B/Paris/1762/2009	2009	160	MRC2011SepVic4
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	160	MRC2011SepVic4
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	160	MRC2011SepVic5
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	160	MRC2012FebVic
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2012FebVic2
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2012FebVic3
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2012FebVic4
B/Missouri/1/2009	B/Missouri/1/2009	2009	Br/60/2009	B/Brisbane/60/2009	2009	160	Barr2010
B/Stockholm/2/2010	B/Stockholm/2/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	320	MRC2010SepVic
B/Stockholm/2/2010	B/Stockholm/2/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2010SepVic
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	160	MRC2010SepVic
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	160	MRC2010SepVic
B/Stockholm/3/2010	B/Stockholm/3/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	160	MRC2010SepVic
B/Stockholm/3/2010	B/Stockholm/3/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2010SepVic
B/Milano/34/2010	B/Milano/34/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	20	MRC2010SepVic
B/Milano/34/2010	B/Milano/34/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	40	MRC2010SepVic
B/Milano/36/2010	B/Milano/36/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	40	MRC2010SepVic
B/Milano/36/2010	B/Milano/36/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	80	MRC2010SepVic
B/Stockholm/5/2010	B/Stockholm/5/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	80	MRC2010SepVic
B/Stockholm/5/2010	B/Stockholm/5/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	160	MRC2010SepVic
B/Yamaguchi/1/2010	B/Yamaguchi/1/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	320	MRC2010SepVic
B/Yamaguchi/1/2010	B/Yamaguchi/1/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2010SepVic
B/Norway/459/2010	B/Norway/459/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	320	MRC2010SepVic
B/Norway/459/2010	B/Norway/459/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2010SepVic
B/Moscow/1/2010	B/Moscow/1/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	160	MRC2010SepVic
B/Moscow/1/2010	B/Moscow/1/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2010SepVic
B/Moscow/9/2010	B/Moscow/9/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	160	MRC2010SepVic
B/Moscow/9/2010	B/Moscow/9/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2010SepVic
B/Moscow/18/2010	B/Moscow/18/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	160	MRC2010SepVic
B/Moscow/18/2010	B/Moscow/18/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2010SepVic
B/Taiwan/11/2010	B/Taiwan/11/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	40	MRC2010SepVic2
B/Taiwan/11/2010	B/Taiwan/11/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	20	MRC2010SepVic2
B/Panama/307237/2010	B/Panama/307237/2010	2010	B/Mad/7002/09_F2/10	B/Madagascar/7002/2009	2009	40	MRC2010SepVic2
B/Panama/307237/2010	B/Panama/307237/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	<10	MRC2010SepVic2
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	160	MRC2011FebVic
B/Slovakia/1731/2010	B/Slovakia/1731/2010	2010	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	320	MRC2011FebVic
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	640	MRC2011FebVic2
B/Tehran/5277/2010	B/Tehran/5277/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011FebVic2
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011FebVic3
B/Hiroshima/9/2010	B/Hiroshima/9/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011FebVic3
B/Hiroshima/9/2010	B/Hiroshima/9/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011FebVic3
B/Stockholm/7/2010	B/Stockholm/7/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011FebVic3
B/Stockholm/9/2010	B/Stockholm/9/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011FebVic3
B/Stockholm/10/2010	B/Stockholm/10/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011FebVic3
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	640	MRC2011FebVic4
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Paris/1762/08_F11/09	B/Paris/1762/2009	2009	80	MRC2011SepVic
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	320	MRC2011SepVic
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Paris/1762/09_F7/11	B/Paris/1762/2009	2009	160	MRC2011SepVic2
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011SepVic2
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Paris/1762/09_F07/11	B/Paris/1762/2009	2009	160	MRC2011SepVic3
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011SepVic3
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Paris/1762/09_F07/11	B/Paris/1762/2009	2009	320	MRC2011SepVic4
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	320	MRC2011SepVic4
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	160	MRC2011SepVic5
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2012FebVic
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	40	MRC2012FebVic2
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	320	MRC2012FebVic3
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2012FebVic4
B/Agadir/156/2011	B/Agadir/156/2011	2011	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	160	MRC2011FebVic3
B/Voronezh/20/2011	B/Voronezh/20/2011	2011	B/Paris/1762/08_F11/09	B/Paris/1762/2009	2009	160	MRC2011SepVic
B/Voronezh/20/2011	B/Voronezh/20/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	160	MRC2011SepVic
B/Malta/636714/2011	B/Malta/636714/2011	2011	B/Paris/1762/09_F7/11	B/Paris/1762/2009	2009	160	MRC2011SepVic2
B/Malta/636714/2011	B/Malta/636714/2011	2011	B/HK/514/09_F3/10	B/HongKong/514/2009	2009	160	MRC2011SepVic2
B/Cambodia/30/2011	B/Cambodia/30/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	<10	MRC2011SepVic5
B/Santiago/6025/2011	B/Santiago/6025/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2011SepVic5
B/Nevada/3/2011	B/Nevada/3/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2011SepVic5
B/Shanghai/1392/2011	B/Shanghai/1392/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	40	MRC2011SepVic5
B/Malta/636714/2011	B/Malta/636714/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	40	MRC2012FebVic2
B/AixEnProvence/1795/2011	B/AixEnProvence/1795/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2012FebVic2
B/Norway/2368/2011	B/Norway/2368/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2012FebVic2
B/HongKong/1129/2011	B/HongKong/1129/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	20	MRC2012FebVic2
B/Norway/2429/2011	B/Norway/2429/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	40	MRC2012FebVic2
B/HongKong/1153/2011	B/HongKong/1153/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	20	MRC2012FebVic2
B/Malta/636714/2011	B/Malta/636714/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	40	MRC2012FebVic4
B/Denmark/22/2011	B/Denmark/22/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	40	MRC2012FebVic4
B/Denmark/16/2011	B/Denmark/16/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2012FebVic4
B/Denmark/21/2011	B/Denmark/21/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2012FebVic4
B/Denmark/24/2011	B/Denmark/24/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	40	MRC2012FebVic4
B/Denmark/23/2011	B/Denmark/23/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	40	MRC2012FebVic4
B/DominicanRepublic/5486/2011	B/DominicanRepublic/5486/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	20	MRC2012FebVic4
B/Tokyo/91107/2011	B/Tokyo/91107/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	40	MRC2012FebVic4
B/Switzerland/5632623/2011	B/Switzerland/5632623/2011	2011	B/HK/514/09_F13/10	B/HongKong/514/2009	2009	80	MRC2012FebVic4
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	<10	MRC2011FebVic
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	10	MRC2011FebVic2
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	<10	MRC2011FebVic3
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	10	MRC2011FebVic4
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	<10	MRC2011SepVic
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	10	MRC2011SepVic2
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	10	MRC2011SepVic3
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	10	MRC2011SepVic4
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	<10	MRC2011SepVic5
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F19/11	B/Odessa/3886/2010	2010	<10	MRC2012FebVic
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	<10	MRC2012FebVic2
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	10	MRC2012FebVic3
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	<10	MRC2012FebVic4
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	<10	MRC2011FebVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	<10	MRC2011FebVic2
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	<10	MRC2011FebVic3
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	10	MRC2011FebVic4
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2011FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2011FebVic
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011FebVic2
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011FebVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011FebVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011FebVic4
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic4
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2011SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2011SepVic
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011SepVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011SepVic2
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2011SepVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2011SepVic3
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011SepVic4
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011SepVic4
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2011SepVic5
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011SepVic5
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F19/11	B/Odessa/3886/2010	2010	40	MRC2012FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F19/11	B/Odessa/3886/2010	2010	40	MRC2012FebVic
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2012FebVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	20	MRC2012FebVic2
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic3
B/England/393/2008	B/England/393/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2012FebVic4
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2012FebVic4
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011FebVic2
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic3
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011FebVic4
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011SepVic
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011SepVic
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011SepVic2
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011SepVic2
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011SepVic3
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011SepVic3
B/Paris/1762/2009	B/Paris/1762/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011SepVic4
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011SepVic4
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011SepVic5
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F19/11	B/Odessa/3886/2010	2010	320	MRC2012FebVic
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic2
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2012FebVic3
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic4
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic
B/Slovakia/1731/2010	B/Slovakia/1731/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011FebVic
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011FebVic2
B/Tehran/5277/2010	B/Tehran/5277/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic2
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic3
B/Hiroshima/9/2010	B/Hiroshima/9/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic3
B/Hiroshima/9/2010	B/Hiroshima/9/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011FebVic3
B/Stockholm/7/2010	B/Stockholm/7/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic3
B/Stockholm/9/2010	B/Stockholm/9/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic3
B/Stockholm/10/2010	B/Stockholm/10/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011FebVic3
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011FebVic4
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011SepVic
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011SepVic2
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011SepVic3
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011SepVic4
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011SepVic5
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F19/11	B/Odessa/3886/2010	2010	160	MRC2012FebVic
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic2
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic3
B/Odessa/3886/2010	B/Odessa/3886/2010	2010	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic4
B/Agadir/156/2011	B/Agadir/156/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011FebVic3
B/Voronezh/20/2011	B/Voronezh/20/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	160	MRC2011SepVic
B/Malta/636714/2011	B/Malta/636714/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	320	MRC2011SepVic2
B/Cambodia/30/2011	B/Cambodia/30/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	<10	MRC2011SepVic5
B/Santiago/6025/2011	B/Santiago/6025/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011SepVic5
B/Nevada/3/2011	B/Nevada/3/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2011SepVic5
B/Shanghai/1392/2011	B/Shanghai/1392/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2011SepVic5
B/Malta/636714/2011	B/Malta/636714/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2012FebVic2
B/AixEnProvence/1795/2011	B/AixEnProvence/1795/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic2
B/Norway/2368/2011	B/Norway/2368/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic2
B/HongKong/1129/2011	B/HongKong/1129/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2012FebVic2
B/Norway/2429/2011	B/Norway/2429/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2012FebVic2
B/HongKong/1153/2011	B/HongKong/1153/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	40	MRC2012FebVic2
B/Malta/636714/2011	B/Malta/636714/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic4
B/Denmark/22/2011	B/Denmark/22/2011	2011	B/Odessa/3886/10_F17/10	B/Odessa/3886/2010	2010	80	MRC2012FebVic4
