virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
A/Thuringen/76/2008	A/Thuringen/76/2008	2008	A/Wis3/07	A/Wisconsin/3/2007	2007	80	Barr2010
A/Thuringen/76/2008	A/Thuringen/76/2008	2008	A/Bris10/07	A/Brisbane/10/2007	2007	40	Barr2010
A/Thuringen/76/2008	A/Thuringen/76/2008	2008	A/Uru716/07	A/Uruguay/716/2007	2007	80	Barr2010
A/Thuringen/76/2008	A/Thuringen/76/2008	2008	A/Eng394/08	A/England/394/2008	2008	80	Barr2010
A/England/85060527/2008	A/England/85060527/2008	2008	A/Wis67/05	A/Wisconsin/67/2005	2005	<40	Barr2010
A/England/85060527/2008	A/England/85060527/2008	2008	A/Trieste25c/07	A/Trieste/25c/2007	2007	40	Barr2010
A/England/85060527/2008	A/England/85060527/2008	2008	A/Wis3/07	A/Wisconsin/3/2007	2007	160	Barr2010
A/England/85060527/2008	A/England/85060527/2008	2008	A/Bris10/07	A/Brisbane/10/2007	2007	40	Barr2010
A/England/85060527/2008	A/England/85060527/2008	2008	A/Uru716/07	A/Uruguay/716/2007	2007	40	Barr2010
A/England/85060527/2008	A/England/85060527/2008	2008	A/JHB15/08	A/Johannesburg/15/2008	2008	40	Barr2010
A/England/85060527/2008	A/England/85060527/2008	2008	A/Eng394/08	A/England/394/2008	2008	80	Barr2010
A/URUGUAY/716/2007	A/Uruguay/716/2007	2007	UY/716	A/Uruguay/716/2007	2007	640	Cox2011
A/URUGUAY/716/2007	A/Uruguay/716/2007	2007	AS/16	A/Perth/16/2009	2009	40	Cox2011
A/URUGUAY/716/2007	A/Uruguay/716/2007	2007	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/URUGUAY/716/2007	A/Uruguay/716/2007	2007	RI/1	A/RhodeIsland/1/2010	2010	80	Cox2011
A/URUGUAY/716/2007	A/Uruguay/716/2007	2007	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/URUGUAY/716/2007	A/Uruguay/716/2007	2007	AL/5	A/Alabama/5/2010	2010	80	Cox2011
A/URUGUAY/716/2007	A/Uruguay/716/2007	2007	AS/10	A/Perth/10/2010	2010	80	Cox2011
A/PERTH/16/2009	A/Perth/16/2009	2009	UY/716	A/Uruguay/716/2007	2007	20	Cox2011
A/PERTH/16/2009	A/Perth/16/2009	2009	AS/16	A/Perth/16/2009	2009	320	Cox2011
A/PERTH/16/2009	A/Perth/16/2009	2009	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/PERTH/16/2009	A/Perth/16/2009	2009	RI/1	A/RhodeIsland/1/2010	2010	80	Cox2011
A/PERTH/16/2009	A/Perth/16/2009	2009	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/PERTH/16/2009	A/Perth/16/2009	2009	AL/5	A/Alabama/5/2010	2010	320	Cox2011
A/PERTH/16/2009	A/Perth/16/2009	2009	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	UY/716	A/Uruguay/716/2007	2007	10	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	AS/16	A/Perth/16/2009	2009	160	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	80	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	AS/16	A/Perth/16/2009	2009	80	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	AL/5	A/Alabama/5/2010	2010	320	Cox2011
A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	2010	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/PANAMA/7149/2010	A/Panama/7149/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/PANAMA/7149/2010	A/Panama/7149/2010	2010	AS/16	A/Perth/16/2009	2009	40	Cox2011
A/PANAMA/7149/2010	A/Panama/7149/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/PANAMA/7149/2010	A/Panama/7149/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/PANAMA/7149/2010	A/Panama/7149/2010	2010	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/PANAMA/7149/2010	A/Panama/7149/2010	2010	AL/5	A/Alabama/5/2010	2010	160	Cox2011
A/PANAMA/7149/2010	A/Panama/7149/2010	2010	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/Alabama/5/2010	A/Alabama/5/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/Alabama/5/2010	A/Alabama/5/2010	2010	AS/16	A/Perth/16/2009	2009	80	Cox2011
A/Alabama/5/2010	A/Alabama/5/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/Alabama/5/2010	A/Alabama/5/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/Alabama/5/2010	A/Alabama/5/2010	2010	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/Alabama/5/2010	A/Alabama/5/2010	2010	AL/5	A/Alabama/5/2010	2010	320	Cox2011
A/Alabama/5/2010	A/Alabama/5/2010	2010	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/PERTH/10/2010	A/Perth/10/2010	2010	UY/716	A/Uruguay/716/2007	2007	20	Cox2011
A/PERTH/10/2010	A/Perth/10/2010	2010	AS/16	A/Perth/16/2009	2009	160	Cox2011
A/PERTH/10/2010	A/Perth/10/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/PERTH/10/2010	A/Perth/10/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/PERTH/10/2010	A/Perth/10/2010	2010	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/PERTH/10/2010	A/Perth/10/2010	2010	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/PERTH/10/2010	A/Perth/10/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/COLORADO/10/2010	A/Colorado/10/2010	2010	UY/716	A/Uruguay/716/2007	2007	80	Cox2011
A/COLORADO/10/2010	A/Colorado/10/2010	2010	AS/16	A/Perth/16/2009	2009	320	Cox2011
A/COLORADO/10/2010	A/Colorado/10/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/COLORADO/10/2010	A/Colorado/10/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/COLORADO/10/2010	A/Colorado/10/2010	2010	PN/7149	A/Panama/7149/2010	2010	1280	Cox2011
A/COLORADO/10/2010	A/Colorado/10/2010	2010	AL/5	A/Alabama/5/2010	2010	1280	Cox2011
A/COLORADO/10/2010	A/Colorado/10/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/NEVADA/07/2010	A/Nevada/7/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/NEVADA/07/2010	A/Nevada/7/2010	2010	AS/16	A/Perth/16/2009	2009	320	Cox2011
A/NEVADA/07/2010	A/Nevada/7/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/NEVADA/07/2010	A/Nevada/7/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/NEVADA/07/2010	A/Nevada/7/2010	2010	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/NEVADA/07/2010	A/Nevada/7/2010	2010	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/NEVADA/07/2010	A/Nevada/7/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/Alaska/1/2011	A/Alaska/1/2011	2011	UY/716	A/Uruguay/716/2007	2007	80	Cox2011
A/Alaska/1/2011	A/Alaska/1/2011	2011	AS/16	A/Perth/16/2009	2009	160	Cox2011
A/Alaska/1/2011	A/Alaska/1/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/Alaska/1/2011	A/Alaska/1/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/Alaska/1/2011	A/Alaska/1/2011	2011	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/Alaska/1/2011	A/Alaska/1/2011	2011	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/Alaska/1/2011	A/Alaska/1/2011	2011	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/FLORIDA/45/2010	A/Florida/45/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/FLORIDA/45/2010	A/Florida/45/2010	2010	AS/16	A/Perth/16/2009	2009	160	Cox2011
A/FLORIDA/45/2010	A/Florida/45/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/FLORIDA/45/2010	A/Florida/45/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/FLORIDA/45/2010	A/Florida/45/2010	2010	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/FLORIDA/45/2010	A/Florida/45/2010	2010	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/FLORIDA/45/2010	A/Florida/45/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/MONTANA/17/2010	A/Montana/17/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/MONTANA/17/2010	A/Montana/17/2010	2010	AS/16	A/Perth/16/2009	2009	160	Cox2011
A/MONTANA/17/2010	A/Montana/17/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/MONTANA/17/2010	A/Montana/17/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	80	Cox2011
A/MONTANA/17/2010	A/Montana/17/2010	2010	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/MONTANA/17/2010	A/Montana/17/2010	2010	AL/5	A/Alabama/5/2010	2010	160	Cox2011
A/MONTANA/17/2010	A/Montana/17/2010	2010	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/NEBRASKA/02/2011	A/Nebraska/2/2011	2011	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/NEBRASKA/02/2011	A/Nebraska/2/2011	2011	AS/16	A/Perth/16/2009	2009	160	Cox2011
A/NEBRASKA/02/2011	A/Nebraska/2/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	1280	Cox2011
A/NEBRASKA/02/2011	A/Nebraska/2/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/NEBRASKA/02/2011	A/Nebraska/2/2011	2011	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/NEBRASKA/02/2011	A/Nebraska/2/2011	2011	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/NEBRASKA/02/2011	A/Nebraska/2/2011	2011	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/NORTHCAROLINA/21/2010	A/NorthCarolina/21/2010	2010	UY/716	A/Uruguay/716/2007	2007	80	Cox2011
A/NORTHCAROLINA/21/2010	A/NorthCarolina/21/2010	2010	AS/16	A/Perth/16/2009	2009	160	Cox2011
A/NORTHCAROLINA/21/2010	A/NorthCarolina/21/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/NORTHCAROLINA/21/2010	A/NorthCarolina/21/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/NORTHCAROLINA/21/2010	A/NorthCarolina/21/2010	2010	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/NORTHCAROLINA/21/2010	A/NorthCarolina/21/2010	2010	AL/5	A/Alabama/5/2010	2010	320	Cox2011
A/NORTHCAROLINA/21/2010	A/NorthCarolina/21/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/PENNSYLVANIA/47/2010	A/Pennsylvania/47/2010	2010	UY/716	A/Uruguay/716/2007	2007	80	Cox2011
A/PENNSYLVANIA/47/2010	A/Pennsylvania/47/2010	2010	AS/16	A/Perth/16/2009	2009	160	Cox2011
A/PENNSYLVANIA/47/2010	A/Pennsylvania/47/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/PENNSYLVANIA/47/2010	A/Pennsylvania/47/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/PENNSYLVANIA/47/2010	A/Pennsylvania/47/2010	2010	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/PENNSYLVANIA/47/2010	A/Pennsylvania/47/2010	2010	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/PENNSYLVANIA/47/2010	A/Pennsylvania/47/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/WISCONSIN/01/2011	A/Wisconsin/1/2011	2011	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/WISCONSIN/01/2011	A/Wisconsin/1/2011	2011	AS/16	A/Perth/16/2009	2009	160	Cox2011
A/WISCONSIN/01/2011	A/Wisconsin/1/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/WISCONSIN/01/2011	A/Wisconsin/1/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/WISCONSIN/01/2011	A/Wisconsin/1/2011	2011	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/WISCONSIN/01/2011	A/Wisconsin/1/2011	2011	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/WISCONSIN/01/2011	A/Wisconsin/1/2011	2011	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/WISCONSIN/13/2010	A/Wisconsin/13/2010	2010	UY/716	A/Uruguay/716/2007	2007	20	Cox2011
A/WISCONSIN/13/2010	A/Wisconsin/13/2010	2010	AS/16	A/Perth/16/2009	2009	160	Cox2011
A/WISCONSIN/13/2010	A/Wisconsin/13/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/WISCONSIN/13/2010	A/Wisconsin/13/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/WISCONSIN/13/2010	A/Wisconsin/13/2010	2010	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/WISCONSIN/13/2010	A/Wisconsin/13/2010	2010	AL/5	A/Alabama/5/2010	2010	320	Cox2011
A/WISCONSIN/13/2010	A/Wisconsin/13/2010	2010	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/FLORIDA/43/2010	A/Florida/43/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/FLORIDA/43/2010	A/Florida/43/2010	2010	AS/16	A/Perth/16/2009	2009	80	Cox2011
A/FLORIDA/43/2010	A/Florida/43/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/FLORIDA/43/2010	A/Florida/43/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/FLORIDA/43/2010	A/Florida/43/2010	2010	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/FLORIDA/43/2010	A/Florida/43/2010	2010	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/FLORIDA/43/2010	A/Florida/43/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/MARYLAND/01/2011	A/Maryland/1/2011	2011	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/MARYLAND/01/2011	A/Maryland/1/2011	2011	AS/16	A/Perth/16/2009	2009	80	Cox2011
A/MARYLAND/01/2011	A/Maryland/1/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/MARYLAND/01/2011	A/Maryland/1/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/MARYLAND/01/2011	A/Maryland/1/2011	2011	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/MARYLAND/01/2011	A/Maryland/1/2011	2011	AL/5	A/Alabama/5/2010	2010	320	Cox2011
A/MARYLAND/01/2011	A/Maryland/1/2011	2011	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/NEVADA/02/2011	A/Nevada/2/2011	2011	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/NEVADA/02/2011	A/Nevada/2/2011	2011	AS/16	A/Perth/16/2009	2009	80	Cox2011
A/NEVADA/02/2011	A/Nevada/2/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/NEVADA/02/2011	A/Nevada/2/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/NEVADA/02/2011	A/Nevada/2/2011	2011	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/NEVADA/02/2011	A/Nevada/2/2011	2011	AL/5	A/Alabama/5/2010	2010	320	Cox2011
A/NEVADA/02/2011	A/Nevada/2/2011	2011	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/UTAH/01/2011	A/Utah/1/2011	2011	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/UTAH/01/2011	A/Utah/1/2011	2011	AS/16	A/Perth/16/2009	2009	80	Cox2011
A/UTAH/01/2011	A/Utah/1/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/UTAH/01/2011	A/Utah/1/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/UTAH/01/2011	A/Utah/1/2011	2011	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/UTAH/01/2011	A/Utah/1/2011	2011	AL/5	A/Alabama/5/2010	2010	320	Cox2011
A/UTAH/01/2011	A/Utah/1/2011	2011	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/WISCONSIN/29/2010	A/Wisconsin/29/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/WISCONSIN/29/2010	A/Wisconsin/29/2010	2010	AS/16	A/Perth/16/2009	2009	80	Cox2011
A/WISCONSIN/29/2010	A/Wisconsin/29/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/WISCONSIN/29/2010	A/Wisconsin/29/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/WISCONSIN/29/2010	A/Wisconsin/29/2010	2010	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/WISCONSIN/29/2010	A/Wisconsin/29/2010	2010	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/WISCONSIN/29/2010	A/Wisconsin/29/2010	2010	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/WYOMING/11/2010	A/Wyoming/11/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/WYOMING/11/2010	A/Wyoming/11/2010	2010	AS/16	A/Perth/16/2009	2009	80	Cox2011
A/WYOMING/11/2010	A/Wyoming/11/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/WYOMING/11/2010	A/Wyoming/11/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/WYOMING/11/2010	A/Wyoming/11/2010	2010	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/WYOMING/11/2010	A/Wyoming/11/2010	2010	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/WYOMING/11/2010	A/Wyoming/11/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/California/3/2011	A/California/3/2011	2011	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/California/3/2011	A/California/3/2011	2011	AS/16	A/Perth/16/2009	2009	40	Cox2011
A/California/3/2011	A/California/3/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/California/3/2011	A/California/3/2011	2011	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/California/3/2011	A/California/3/2011	2011	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/California/3/2011	A/California/3/2011	2011	AL/5	A/Alabama/5/2010	2010	320	Cox2011
A/California/3/2011	A/California/3/2011	2011	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/MINNESOTA/17/2010	A/Minnesota/17/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/MINNESOTA/17/2010	A/Minnesota/17/2010	2010	AS/16	A/Perth/16/2009	2009	40	Cox2011
A/MINNESOTA/17/2010	A/Minnesota/17/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/MINNESOTA/17/2010	A/Minnesota/17/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	80	Cox2011
A/MINNESOTA/17/2010	A/Minnesota/17/2010	2010	PN/7149	A/Panama/7149/2010	2010	160	Cox2011
A/MINNESOTA/17/2010	A/Minnesota/17/2010	2010	AL/5	A/Alabama/5/2010	2010	160	Cox2011
A/MINNESOTA/17/2010	A/Minnesota/17/2010	2010	AS/10	A/Perth/10/2010	2010	80	Cox2011
A/HONGKONG/3170/2010	A/HongKong/3170/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/HONGKONG/3170/2010	A/HongKong/3170/2010	2010	AS/16	A/Perth/16/2009	2009	320	Cox2011
A/HONGKONG/3170/2010	A/HongKong/3170/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	640	Cox2011
A/HONGKONG/3170/2010	A/HongKong/3170/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/HONGKONG/3170/2010	A/HongKong/3170/2010	2010	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/HONGKONG/3170/2010	A/HongKong/3170/2010	2010	AL/5	A/Alabama/5/2010	2010	640	Cox2011
A/HONGKONG/3170/2010	A/HongKong/3170/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/UVURKHANGAI/3970/2010	A/Uvurkhangai/3970/2010	2010	UY/716	A/Uruguay/716/2007	2007	80	Cox2011
A/UVURKHANGAI/3970/2010	A/Uvurkhangai/3970/2010	2010	AS/16	A/Perth/16/2009	2009	320	Cox2011
A/UVURKHANGAI/3970/2010	A/Uvurkhangai/3970/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	1280	Cox2011
A/UVURKHANGAI/3970/2010	A/Uvurkhangai/3970/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/UVURKHANGAI/3970/2010	A/Uvurkhangai/3970/2010	2010	PN/7149	A/Panama/7149/2010	2010	1280	Cox2011
A/UVURKHANGAI/3970/2010	A/Uvurkhangai/3970/2010	2010	AL/5	A/Alabama/5/2010	2010	1280	Cox2011
A/UVURKHANGAI/3970/2010	A/Uvurkhangai/3970/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/ULAANBAATAR/3849/2010	A/Ulaanbaatar/3849/2010	2010	UY/716	A/Uruguay/716/2007	2007	40	Cox2011
A/ULAANBAATAR/3849/2010	A/Ulaanbaatar/3849/2010	2010	AS/16	A/Perth/16/2009	2009	80	Cox2011
A/ULAANBAATAR/3849/2010	A/Ulaanbaatar/3849/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	320	Cox2011
A/ULAANBAATAR/3849/2010	A/Ulaanbaatar/3849/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/ULAANBAATAR/3849/2010	A/Ulaanbaatar/3849/2010	2010	PN/7149	A/Panama/7149/2010	2010	320	Cox2011
A/ULAANBAATAR/3849/2010	A/Ulaanbaatar/3849/2010	2010	AL/5	A/Alabama/5/2010	2010	160	Cox2011
A/ULAANBAATAR/3849/2010	A/Ulaanbaatar/3849/2010	2010	AS/10	A/Perth/10/2010	2010	160	Cox2011
A/KUWAIT/01/2010	A/Kuwait/1/2010	2010	UY/716	A/Uruguay/716/2007	2007	80	Cox2011
A/KUWAIT/01/2010	A/Kuwait/1/2010	2010	AS/16	A/Perth/16/2009	2009	80	Cox2011
A/KUWAIT/01/2010	A/Kuwait/1/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	1280	Cox2011
A/KUWAIT/01/2010	A/Kuwait/1/2010	2010	RI/1	A/RhodeIsland/1/2010	2010	160	Cox2011
A/KUWAIT/01/2010	A/Kuwait/1/2010	2010	PN/7149	A/Panama/7149/2010	2010	640	Cox2011
A/KUWAIT/01/2010	A/Kuwait/1/2010	2010	AL/5	A/Alabama/5/2010	2010	320	Cox2011
A/KUWAIT/01/2010	A/Kuwait/1/2010	2010	AS/10	A/Perth/10/2010	2010	320	Cox2011
A/HongKong/1/68	A/HongKong/1/1968	1968	A/HK/1/68	A/HongKong/1/1968	1968	1280	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Eng/42/72	A/England/42/1972	1972	320	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Vic/3/75	A/Victoria/3/1975	1975	<40	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Tex/1/77	A/Texas/1/1977	1977	<40	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Bk/1/79	A/Bangkok/1/1979	1979	<40	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Phil/2/82	A/Philippines/2/1982	1982	<40	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Miss/1/85	A/Mississippi/1/1985	1985	<40	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Shan/11/87	A/Shanghai/11/1987	1987	<40	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Beij/352/89	A/Beijing/352/1989	1989	<40	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Beij/32/92	A/Beijing/32/1992	1992	<40	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Jhb/33/94	A/Johannesburg/33/1994	1994	<40	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Wuh/359/95	A/Wuhan/359/1995	1995	<40	Hay2001
A/HongKong/1/68	A/HongKong/1/1968	1968	A/Syd/5/97	A/Sydney/5/1997	1997	<40	Hay2001
A/England/42/72	A/England/42/1972	1972	A/HK/1/68	A/HongKong/1/1968	1968	40	Hay2001
A/England/42/72	A/England/42/1972	1972	A/Eng/42/72	A/England/42/1972	1972	640	Hay2001
A/England/42/72	A/England/42/1972	1972	A/Vic/3/75	A/Victoria/3/1975	1975	40	Hay2001
A/England/42/72	A/England/42/1972	1972	A/Tex/1/77	A/Texas/1/1977	1977	<40	Hay2001
A/England/42/72	A/England/42/1972	1972	A/Bk/1/79	A/Bangkok/1/1979	1979	<40	Hay2001
A/England/42/72	A/England/42/1972	1972	A/Phil/2/82	A/Philippines/2/1982	1982	<40	Hay2001
A/England/42/72	A/England/42/1972	1972	A/Miss/1/85	A/Mississippi/1/1985	1985	<40	Hay2001
A/England/42/72	A/England/42/1972	1972	A/Shan/11/87	A/Shanghai/11/1987	1987	<40	Hay2001
A/England/42/72	A/England/42/1972	1972	A/Beij/352/89	A/Beijing/352/1989	1989	<40	Hay2001
A/England/42/72	A/England/42/1972	1972	A/Beij/32/92	A/Beijing/32/1992	1992	<40	Hay2001
